audit_id,document_id,document_title,document_type,business_area,plant,owner_id,status,rule_id,rule_name,severity,issue_detected,issue_description,recommended_action,target_resolution_days,data_quality_score,risk_category,total_issues,critical_issues,high_issues,medium_issues,low_issues
AUD-001412,DOC-10817,Regulatory Compliance Document - DOC-10817,Compliance Document,Program Management,ELP-01,OWN-018,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001413,DOC-10817,Regulatory Compliance Document - DOC-10817,Compliance Document,Program Management,ELP-01,OWN-018,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,30,Critical Risk,3,2,0,1,0
AUD-001438,DOC-10830,Quality Inspection Record - DOC-10830,Quality Record,Finance,CHI-01,OWN-013,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001439,DOC-10830,Quality Inspection Record - DOC-10830,Quality Record,Finance,CHI-01,OWN-013,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001450,DOC-10835,Non-Disclosure Agreement - DOC-10835,NDA,Quality,CHI-02,OWN-002,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,4,1,1,2,0
AUD-001483,DOC-10856,Service Contract Agreement - DOC-10856,Contract,Quality,MTY-01,OWN-039,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001484,DOC-10856,Service Contract Agreement - DOC-10856,Contract,Quality,MTY-01,OWN-039,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,30,Critical Risk,3,2,0,1,0
AUD-001486,DOC-10857,Quality Inspection Record - DOC-10857,Quality Record,Compliance,CHI-01,,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,4,1,1,2,0
AUD-001539,DOC-10890,Quality Inspection Record - DOC-10890,Quality Record,Operations,CHI-01,OWN-009,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001540,DOC-10890,Quality Inspection Record - DOC-10890,Quality Record,Operations,CHI-01,OWN-009,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001549,DOC-10900,Standard Operating Procedure - DOC-10900,SOP,Finance,MTY-01,OWN-010,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001550,DOC-10900,Standard Operating Procedure - DOC-10900,SOP,Finance,MTY-01,OWN-010,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,30,Critical Risk,3,2,0,1,0
AUD-001557,DOC-10907,Standard Operating Procedure - DOC-10907,SOP,Program Management,CHI-01,OWN-020,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001558,DOC-10907,Standard Operating Procedure - DOC-10907,SOP,Program Management,CHI-01,OWN-020,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,30,Critical Risk,3,2,0,1,0
AUD-001599,DOC-10930,Operational Work Instruction - DOC-10930,Work Instruction,Supply Chain,CHI-02,OWN-026,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001600,DOC-10930,Operational Work Instruction - DOC-10930,Work Instruction,Supply Chain,CHI-02,OWN-026,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,30,Critical Risk,3,2,0,1,0
AUD-001612,DOC-10937,Quality Inspection Record - DOC-10937,Quality Record,Operations,CHI-02,OWN-025,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001613,DOC-10937,Quality Inspection Record - DOC-10937,Quality Record,Operations,CHI-02,OWN-025,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001658,DOC-10968,Quality Inspection Record - DOC-10968,Quality Record,Quality,CHI-01,OWN-035,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001659,DOC-10968,Quality Inspection Record - DOC-10968,Quality Record,Quality,CHI-01,OWN-035,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-001709,DOC-10998,Operational Work Instruction - DOC-10998,Work Instruction,Finance,CHI-01,OWN-018,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,30,Critical Risk,3,2,0,1,0
AUD-001710,DOC-10998,Operational Work Instruction - DOC-10998,Work Instruction,Finance,CHI-01,OWN-018,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,30,Critical Risk,3,2,0,1,0
AUD-000615,DOC-10358,Regulatory Compliance Document - DOC-10358,Compliance Document,,CHI-01,OWN-022,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,35,Critical Risk,4,1,1,1,1
AUD-001287,DOC-10745,Standard Operating Procedure - DOC-10745,SOP,Program Management,,OWN-040,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,35,Critical Risk,3,2,0,0,1
AUD-001288,DOC-10745,Standard Operating Procedure - DOC-10745,SOP,Program Management,,OWN-040,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,35,Critical Risk,3,2,0,0,1
AUD-001604,DOC-10932,Standard Operating Procedure - DOC-10932,SOP,Quality,,OWN-019,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,35,Critical Risk,4,1,1,1,1
AUD-000009,DOC-10007,Quality Inspection Record - DOC-10007,Quality Record,Compliance,QRO-01,OWN-043,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,2,2,0,0,0
AUD-000010,DOC-10007,Quality Inspection Record - DOC-10007,Quality Record,Compliance,QRO-01,OWN-043,Active,DQ-006,Invalid Date Sequence,Critical,True,Expiration date is earlier than the effective date.,Correct the effective date or expiration date.,7,40,High Risk,2,2,0,0,0
AUD-000024,DOC-10013,Service Contract Agreement - DOC-10013,Contract,Supply Chain,CHI-01,OWN-050,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,3,1,1,1,0
AUD-000031,DOC-10015,Service Contract Agreement - DOC-10015,Contract,Supply Chain,ELP-01,OWN-047,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,40,High Risk,2,2,0,0,0
AUD-000032,DOC-10015,Service Contract Agreement - DOC-10015,Contract,Supply Chain,ELP-01,OWN-047,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,40,High Risk,2,2,0,0,0
AUD-000033,DOC-10016,Quality Inspection Record - DOC-10016,Quality Record,Operations,MTY-01,OWN-027,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,3,1,1,1,0
AUD-000041,DOC-10021,Operational Work Instruction - DOC-10021,Work Instruction,Program Management,QRO-01,,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,3,1,1,1,0
AUD-000048,DOC-10024,Operational Work Instruction - DOC-10024,Work Instruction,Operations,CHI-01,OWN-025,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,40,High Risk,2,2,0,0,0
AUD-000049,DOC-10024,Operational Work Instruction - DOC-10024,Work Instruction,Operations,CHI-01,OWN-025,Active,DQ-005,Confidential Document Missing Approval,Critical,True,Confidential or restricted document does not have formal approval.,Obtain formal approval for the document.,7,40,High Risk,2,2,0,0,0
AUD-000053,DOC-10027,Service Contract Agreement - DOC-10027,Contract,Operations,CHI-01,OWN-022,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,2,2,0,0,0
AUD-000054,DOC-10027,Service Contract Agreement - DOC-10027,Contract,Operations,CHI-01,OWN-022,Active,DQ-004,Active Document Missing Approval,Critical,True,Active document does not have a valid approval status.,Route the document for approval or update the approval record.,7,40,High Risk,2,2,0,0,0
AUD-000074,DOC-10037,Service Contract Agreement - DOC-10037,Contract,Finance,ELP-01,OWN-012,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,3,1,1,1,0
AUD-000091,DOC-10048,Quality Inspection Record - DOC-10048,Quality Record,Operations,CHI-01,OWN-050,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,3,1,1,1,0
AUD-000126,DOC-10072,Non-Disclosure Agreement - DOC-10072,NDA,Supply Chain,MTY-01,,Active,DQ-001,Active Document Is Expired,Critical,True,Document is marked as active but the expiration date has already passed.,"Renew the document, update the expiration date, or change the document status.",7,40,High Risk,3,1,1,1,0
