document_id,document_title,document_type,business_area,plant,owner_id,status,approval_status,confidentiality_level,total_issues,critical_issues,high_issues,medium_issues,low_issues,total_penalty_points,data_quality_score,risk_category
DOC-10426,Standard Operating Procedure - DOC-10426,SOP,Operations,CHI-01,OWN-038,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10428,Quality Inspection Record - DOC-10428,Quality Record,Operations,CHI-01,OWN-026,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10430,Service Contract Agreement - DOC-10430,Contract,Finance,QRO-01,OWN-046,Expired,Missing,Internal,0,0,0,0,0,0,100,Healthy
DOC-10432,Service Contract Agreement - DOC-10432,Contract,Quality,QRO-01,OWN-025,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10442,Regulatory Compliance Document - DOC-10442,Compliance Document,Operations,ELP-01,OWN-017,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10443,Operational Work Instruction - DOC-10443,Work Instruction,Operations,ELP-01,OWN-017,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10444,Quality Inspection Record - DOC-10444,Quality Record,Engineering,CHI-01,OWN-028,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10445,Standard Operating Procedure - DOC-10445,SOP,Supply Chain,CHI-01,OWN-038,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10449,Standard Operating Procedure - DOC-10449,SOP,Quality,MTY-01,OWN-017,Obsolete,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10475,Standard Operating Procedure - DOC-10475,SOP,Operations,ELP-01,OWN-022,Expired,Pending,Public,0,0,0,0,0,0,100,Healthy
DOC-10476,Operational Work Instruction - DOC-10476,Work Instruction,Quality,QRO-01,OWN-046,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10477,Non-Disclosure Agreement - DOC-10477,NDA,Operations,MTY-01,OWN-033,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10480,Operational Work Instruction - DOC-10480,Work Instruction,Program Management,CHI-02,OWN-029,Pending Approval,Pending,Public,0,0,0,0,0,0,100,Healthy
DOC-10481,Quality Inspection Record - DOC-10481,Quality Record,Operations,ELP-01,OWN-021,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10483,Service Contract Agreement - DOC-10483,Contract,Supply Chain,CHI-01,OWN-046,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10492,Standard Operating Procedure - DOC-10492,SOP,Engineering,MTY-01,OWN-036,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10496,Regulatory Compliance Document - DOC-10496,Compliance Document,Compliance,ELP-01,OWN-039,Pending Approval,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10504,Non-Disclosure Agreement - DOC-10504,NDA,Operations,MTY-01,OWN-045,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10509,Operational Work Instruction - DOC-10509,Work Instruction,Engineering,CHI-02,OWN-026,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10514,Operational Work Instruction - DOC-10514,Work Instruction,Operations,ELP-01,OWN-035,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10520,Standard Operating Procedure - DOC-10520,SOP,Operations,MTY-01,OWN-038,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10525,Service Contract Agreement - DOC-10525,Contract,Supply Chain,ELP-01,OWN-028,Obsolete,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10526,Standard Operating Procedure - DOC-10526,SOP,Operations,ELP-01,OWN-004,Expired,Rejected,Public,0,0,0,0,0,0,100,Healthy
DOC-10533,Standard Operating Procedure - DOC-10533,SOP,Compliance,CHI-01,OWN-005,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10536,Standard Operating Procedure - DOC-10536,SOP,Quality,CHI-01,OWN-037,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10542,Quality Inspection Record - DOC-10542,Quality Record,Operations,CHI-02,OWN-003,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10548,Regulatory Compliance Document - DOC-10548,Compliance Document,Engineering,QRO-01,OWN-021,Pending Approval,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10551,Service Contract Agreement - DOC-10551,Contract,Engineering,CHI-01,OWN-008,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10552,Standard Operating Procedure - DOC-10552,SOP,Quality,MTY-01,OWN-037,Active,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10560,Regulatory Compliance Document - DOC-10560,Compliance Document,Operations,MTY-01,OWN-010,Active,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10562,Quality Inspection Record - DOC-10562,Quality Record,Finance,CHI-01,OWN-033,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10564,Standard Operating Procedure - DOC-10564,SOP,Engineering,MTY-01,OWN-015,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10569,Quality Inspection Record - DOC-10569,Quality Record,Compliance,MTY-01,OWN-011,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10576,Quality Inspection Record - DOC-10576,Quality Record,Program Management,QRO-01,OWN-020,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10582,Non-Disclosure Agreement - DOC-10582,NDA,Engineering,QRO-01,OWN-024,Expired,Missing,Internal,0,0,0,0,0,0,100,Healthy
DOC-10592,Quality Inspection Record - DOC-10592,Quality Record,Operations,CHI-02,OWN-004,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10602,Non-Disclosure Agreement - DOC-10602,NDA,Supply Chain,QRO-01,OWN-013,Draft,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10603,Service Contract Agreement - DOC-10603,Contract,Engineering,QRO-01,OWN-047,Obsolete,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10606,Regulatory Compliance Document - DOC-10606,Compliance Document,Operations,CHI-01,OWN-022,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10609,Non-Disclosure Agreement - DOC-10609,NDA,Program Management,MTY-01,OWN-028,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10613,Standard Operating Procedure - DOC-10613,SOP,Compliance,CHI-02,OWN-039,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10622,Operational Work Instruction - DOC-10622,Work Instruction,Compliance,ELP-01,OWN-049,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10629,Regulatory Compliance Document - DOC-10629,Compliance Document,Program Management,CHI-02,OWN-049,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10631,Standard Operating Procedure - DOC-10631,SOP,Engineering,QRO-01,OWN-021,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10632,Regulatory Compliance Document - DOC-10632,Compliance Document,Compliance,ELP-01,OWN-035,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10634,Regulatory Compliance Document - DOC-10634,Compliance Document,Quality,QRO-01,OWN-011,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10636,Quality Inspection Record - DOC-10636,Quality Record,Finance,MTY-01,OWN-029,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10639,Standard Operating Procedure - DOC-10639,SOP,Program Management,ELP-01,OWN-049,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10646,Quality Inspection Record - DOC-10646,Quality Record,Quality,CHI-01,OWN-040,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10649,Regulatory Compliance Document - DOC-10649,Compliance Document,Quality,CHI-01,OWN-025,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10657,Regulatory Compliance Document - DOC-10657,Compliance Document,Quality,CHI-02,OWN-025,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10665,Non-Disclosure Agreement - DOC-10665,NDA,Operations,CHI-01,OWN-040,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10675,Non-Disclosure Agreement - DOC-10675,NDA,Supply Chain,CHI-01,OWN-028,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10680,Regulatory Compliance Document - DOC-10680,Compliance Document,Operations,ELP-01,OWN-011,Obsolete,Missing,Internal,0,0,0,0,0,0,100,Healthy
DOC-10681,Operational Work Instruction - DOC-10681,Work Instruction,Operations,CHI-02,OWN-036,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10685,Regulatory Compliance Document - DOC-10685,Compliance Document,Supply Chain,MTY-01,OWN-041,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10686,Regulatory Compliance Document - DOC-10686,Compliance Document,Operations,MTY-01,OWN-037,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10689,Quality Inspection Record - DOC-10689,Quality Record,Engineering,CHI-01,OWN-003,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10694,Regulatory Compliance Document - DOC-10694,Compliance Document,Supply Chain,QRO-01,OWN-039,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10697,Regulatory Compliance Document - DOC-10697,Compliance Document,Program Management,QRO-01,OWN-004,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10709,Regulatory Compliance Document - DOC-10709,Compliance Document,Quality,CHI-01,OWN-044,Pending Approval,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10712,Regulatory Compliance Document - DOC-10712,Compliance Document,Supply Chain,CHI-02,OWN-047,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10728,Service Contract Agreement - DOC-10728,Contract,Supply Chain,CHI-02,OWN-020,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10729,Non-Disclosure Agreement - DOC-10729,NDA,Operations,MTY-01,OWN-034,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10739,Quality Inspection Record - DOC-10739,Quality Record,Quality,CHI-01,OWN-001,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10743,Regulatory Compliance Document - DOC-10743,Compliance Document,Program Management,CHI-02,OWN-045,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10748,Service Contract Agreement - DOC-10748,Contract,Program Management,ELP-01,OWN-003,Active,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10750,Non-Disclosure Agreement - DOC-10750,NDA,Program Management,CHI-02,OWN-011,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10761,Regulatory Compliance Document - DOC-10761,Compliance Document,Quality,ELP-01,OWN-004,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10762,Operational Work Instruction - DOC-10762,Work Instruction,Supply Chain,QRO-01,OWN-045,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10766,Regulatory Compliance Document - DOC-10766,Compliance Document,Operations,ELP-01,OWN-028,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10771,Service Contract Agreement - DOC-10771,Contract,Compliance,MTY-01,OWN-040,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10778,Regulatory Compliance Document - DOC-10778,Compliance Document,Quality,QRO-01,OWN-040,Expired,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10783,Standard Operating Procedure - DOC-10783,SOP,Engineering,CHI-02,OWN-026,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10786,Regulatory Compliance Document - DOC-10786,Compliance Document,Operations,CHI-02,OWN-032,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10792,Operational Work Instruction - DOC-10792,Work Instruction,Compliance,MTY-01,OWN-029,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10793,Standard Operating Procedure - DOC-10793,SOP,Supply Chain,MTY-01,OWN-046,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10796,Service Contract Agreement - DOC-10796,Contract,Supply Chain,MTY-01,OWN-042,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10799,Service Contract Agreement - DOC-10799,Contract,Supply Chain,CHI-01,OWN-007,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10807,Service Contract Agreement - DOC-10807,Contract,Compliance,ELP-01,OWN-044,Pending Approval,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10809,Quality Inspection Record - DOC-10809,Quality Record,Finance,CHI-02,OWN-044,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10812,Service Contract Agreement - DOC-10812,Contract,Operations,CHI-01,OWN-015,Pending Approval,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10816,Quality Inspection Record - DOC-10816,Quality Record,Quality,MTY-01,OWN-040,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10824,Regulatory Compliance Document - DOC-10824,Compliance Document,Program Management,QRO-01,OWN-047,Expired,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10825,Service Contract Agreement - DOC-10825,Contract,Compliance,CHI-02,OWN-042,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10837,Quality Inspection Record - DOC-10837,Quality Record,Engineering,MTY-01,OWN-047,Obsolete,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10839,Operational Work Instruction - DOC-10839,Work Instruction,Engineering,MTY-01,OWN-008,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10845,Regulatory Compliance Document - DOC-10845,Compliance Document,Program Management,QRO-01,OWN-018,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10853,Service Contract Agreement - DOC-10853,Contract,Compliance,ELP-01,OWN-046,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10854,Quality Inspection Record - DOC-10854,Quality Record,Engineering,MTY-01,OWN-029,Obsolete,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10858,Quality Inspection Record - DOC-10858,Quality Record,Quality,ELP-01,OWN-021,Obsolete,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10862,Non-Disclosure Agreement - DOC-10862,NDA,Program Management,QRO-01,OWN-028,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10863,Operational Work Instruction - DOC-10863,Work Instruction,Finance,CHI-01,OWN-046,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10866,Service Contract Agreement - DOC-10866,Contract,Engineering,CHI-02,OWN-038,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10869,Non-Disclosure Agreement - DOC-10869,NDA,Operations,MTY-01,OWN-032,Expired,Pending,Public,0,0,0,0,0,0,100,Healthy
DOC-10878,Standard Operating Procedure - DOC-10878,SOP,Program Management,CHI-01,OWN-017,Expired,Missing,Internal,0,0,0,0,0,0,100,Healthy
DOC-10884,Quality Inspection Record - DOC-10884,Quality Record,Operations,CHI-02,OWN-020,Pending Approval,Pending,Internal,0,0,0,0,0,0,100,Healthy
DOC-10886,Operational Work Instruction - DOC-10886,Work Instruction,Operations,ELP-01,OWN-007,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10892,Standard Operating Procedure - DOC-10892,SOP,Compliance,ELP-01,OWN-037,Obsolete,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10893,Quality Inspection Record - DOC-10893,Quality Record,Operations,CHI-02,OWN-009,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10895,Service Contract Agreement - DOC-10895,Contract,Engineering,QRO-01,OWN-013,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10896,Operational Work Instruction - DOC-10896,Work Instruction,Finance,CHI-01,OWN-038,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10899,Operational Work Instruction - DOC-10899,Work Instruction,Program Management,QRO-01,OWN-036,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10902,Service Contract Agreement - DOC-10902,Contract,Finance,ELP-01,OWN-022,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10903,Non-Disclosure Agreement - DOC-10903,NDA,Compliance,MTY-01,OWN-041,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10904,Operational Work Instruction - DOC-10904,Work Instruction,Operations,CHI-01,OWN-040,Active,Rejected,Internal,0,0,0,0,0,0,100,Healthy
DOC-10915,Regulatory Compliance Document - DOC-10915,Compliance Document,Quality,QRO-01,OWN-024,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10929,Standard Operating Procedure - DOC-10929,SOP,Finance,CHI-01,OWN-037,Active,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10934,Regulatory Compliance Document - DOC-10934,Compliance Document,Program Management,MTY-01,OWN-022,Expired,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10936,Service Contract Agreement - DOC-10936,Contract,Finance,ELP-01,OWN-029,Obsolete,Approved,Public,0,0,0,0,0,0,100,Healthy
DOC-10938,Service Contract Agreement - DOC-10938,Contract,Engineering,ELP-01,OWN-036,Pending Approval,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10946,Standard Operating Procedure - DOC-10946,SOP,Engineering,MTY-01,OWN-008,Active,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10964,Standard Operating Procedure - DOC-10964,SOP,Engineering,MTY-01,OWN-013,Expired,Approved,Confidential,0,0,0,0,0,0,100,Healthy
DOC-10965,Operational Work Instruction - DOC-10965,Work Instruction,Compliance,MTY-01,OWN-029,Active,Rejected,Internal,0,0,0,0,0,0,100,Healthy
DOC-10967,Standard Operating Procedure - DOC-10967,SOP,Finance,ELP-01,OWN-048,Active,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10974,Non-Disclosure Agreement - DOC-10974,NDA,Operations,CHI-02,OWN-028,Expired,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10978,Non-Disclosure Agreement - DOC-10978,NDA,Operations,CHI-02,OWN-049,Pending Approval,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10985,Operational Work Instruction - DOC-10985,Work Instruction,Compliance,QRO-01,OWN-001,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10986,Standard Operating Procedure - DOC-10986,SOP,Supply Chain,CHI-01,OWN-009,Pending Approval,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10988,Standard Operating Procedure - DOC-10988,SOP,Supply Chain,CHI-02,OWN-010,Obsolete,Approved,Restricted,0,0,0,0,0,0,100,Healthy
DOC-10994,Quality Inspection Record - DOC-10994,Quality Record,Program Management,CHI-02,OWN-034,Active,Approved,Internal,0,0,0,0,0,0,100,Healthy
DOC-10999,Regulatory Compliance Document - DOC-10999,Compliance Document,Supply Chain,MTY-01,OWN-035,Expired,Pending,Internal,0,0,0,0,0,0,100,Healthy
